G,L2,R2,W3,cg_R1,cg_R2,S11_Linear,S11_Real,S11_Img
150,37,16,14,50,20,0.44654075,0.1684819365457,-0.41353112357348
150,37,16,14,50,27,0.46013844,0.16552240213172,-0.4293151081578
150,37,16,14,50,34,0.47729226,0.16635865604919,-0.4473105133011
150,37,16,14,50,41,0.49575649,0.17253371376743,-0.46467869659146
150,37,16,14,50,48,0.51434389,0.18443031539448,-0.48002766914947
150,37,16,14,50,55,0.5288067,0.19926560688093,-0.48971445313293
150,37,16,9,50,20,0.45840279,0.2027003621337,-0.41115162804794
150,37,16,9,50,27,0.47077161,0.20691248110857,-0.42286068848354
150,37,16,9,50,34,0.4841264,0.21489505989066,-0.43381162740239
150,37,16,9,50,41,0.49508519,0.2254752743911,-0.44075422780869
150,37,18,9,50,48,0.50358418,0.23781389471902,-0.44389069316979
150,37,18,9,50,55,0.50740729,0.24856680671532,-0.44235358023953
150,37,18,19,50,20,0.40311161,0.13586825346507,-0.37950762763285
150,37,18,19,50,27,0.40778789,0.12104894697757,-0.38938075602958
150,37,18,19,50,34,0.4169342,0.10512728925312,-0.40341618545341
150,37,18,19,50,41,0.43242033,0.089952481177863,-0.42286317692916
150,37,18,19,50,48,0.45565132,0.078311924692787,-0.44865862236504
150,37,18,19,50,55,0.48404005,0.073243664870486,-0.47806044368915
150,37,18,14,50,20,0.43146569,0.16051478616646,-0.40049353062846
150,37,18,14,50,27,0.44344867,0.15402621407474,-0.41582272681645
150,37,18,14,50,34,0.45958622,0.15100864586063,-0.43402542020155
150,37,18,14,50,41,0.47896126,0.15213151845153,-0.45406543414073
150,37,18,14,50,48,0.50024428,0.1602776531656,-0.47372685426413
150,37,18,14,50,55,0.51897868,0.17351654072937,-0.4889369082827
150,37,18,9,50,20,0.44659418,0.19228198841135,-0.40308033432113
150,37,18,9,50,27,0.45916405,0.19403837564998,-0.41614848266235
150,37,18,9,50,34,0.47378076,0.20001721127377,-0.42948036813583
150,37,18,9,50,41,0.48717601,0.20916483266698,-0.43997294664629
150,37,18,9,50,48,0.49843605,0.22147173537894,-0.44651479766699
150,37,18,9,50,55,0.50497637,0.23352616737061,-0.44772906995702
150,37,20,19,50,20,0.38866467,0.1388380926966,-0.36300215724568
150,37,20,19,50,27,0.38925106,0.12303052838994,-0.36927137931218
150,37,20,19,50,34,0.39295642,0.1046142946867,-0.3787407497435
150,37,20,19,50,41,0.40243534,0.084258904839659,-0.39345564048284
150,37,20,19,50,48,0.42031801,0.064688235870667,-0.41517411308473
150,37,20,19,50,55,0.44614091,0.049205350455407,-0.44310899116572
150,37,20,14,50,20,0.41467697,0.15563888918789,-0.38435998815772
150,37,20,14,50,27,0.42356214,0.14587350281214,-0.39764227494869
150,37,20,14,50,34,0.43736494,0.13745835410876,-0.4151716045153
150,37,20,14,50,41,0.45597756,0.13283764999048,-0.43612143755223
150,37,20,14,50,48,0.47908363,0.1345141429297,-0.4596535857282
150,37,20,14,50,55,0.50203601,0.14332661580147,-0.48090633868154
150,37,20,9,50,20,0.43240973,0.18272626817471,-0.39190283638942
150,37,20,9,50,27,0.44456043,0.18132264266213,-0.40590080292224
150,37,20,9,50,34,0.45962526,0.18372214717679,-0.42129846428876
150,37,20,9,50,41,0.47502174,0.19035157473726,-0.43518978070809
150,37,20,9,50,48,0.48955619,0.20165667820164,-0.44606094020983
150,37,20,9,50,55,0.49988103,0.21418046996571,-0.45164351086976
155,37,16,19,50,20,0.46006744,0.16175660269472,-0.43065651692445
155,37,16,19,50,27,0.46790385,0.14838886966409,-0.44369881368132
155,37,16,19,50,34,0.47990725,0.13515623643296,-0.46039466942132
155,37,16,19,50,41,0.50054811,0.12644523298301,-0.48414279948598
155,37,16,19,50,48,0.52582799,0.12275062252838,-0.51098058723249
155,37,16,19,50,55,0.55214248,0.1261598038714,-0.5370326149895
155,37,16,14,50,20,0.49848732,0.19485028205763,-0.45878071785578
155,37,16,14,50,27,0.51225389,0.19241559096395,-0.47466023095635
155,37,16,14,50,34,0.52820457,0.19328336852706,-0.49143896517796
155,37,16,14,50,41,0.54704286,0.20050600054587,-0.50878839688883
155,37,16,14,50,48,0.56403437,0.21204207586158,-0.52244101868063
155,37,16,14,50,55,0.57600244,0.22542181869826,-0.52984634930957
155,37,16,9,50,20,0.5161654,0.23289247298753,-0.46060299999404
155,37,16,9,50,27,0.52833778,0.23771171495374,-0.47178470495601
155,37,16,9,50,34,0.53976371,0.24499113797731,-0.48088740833211
155,37,16,9,50,41,0.55012811,0.25526166040606,-0.48724616983809
155,37,18,9,50,48,0.55655966,0.26555003175394,-0.48906059331538
155,37,18,9,50,55,0.55814455,0.27354014251711,-0.4864775988565
155,37,18,19,50,20,0.44244453,0.16143112424271,-0.41190917166572
155,37,18,19,50,27,0.44602994,0.14580514843453,-0.42148859346691
155,37,18,19,50,34,0.45451234,0.12918489614252,-0.43571566478936
155,37,18,19,50,41,0.46960201,0.1127221445777,-0.45576899217086
155,37,18,19,50,48,0.49287855,0.1003849765511,-0.48231767737015
155,37,18,19,50,55,0.52061747,0.094634215780782,-0.51149524870078
155,37,18,14,50,20,0.48062206,0.18578811873859,-0.44322845578192
155,37,18,14,50,27,0.49285463,0.17961264748212,-0.45889843583802
155,37,18,14,50,34,0.50934343,0.17697658279626,-0.47749787293287
155,37,18,14,50,41,0.52852344,0.17873798089412,-0.49720143633411
155,37,18,14,50,48,0.54892512,0.18703783020069,-0.51582512188015
155,37,18,14,50,55,0.5654603,0.19949350648642,-0.52881436389498
155,37,18,9,50,20,0.50304735,0.22088543758796,-0.45192992333637
155,37,18,9,50,27,0.51568154,0.22347588502873,-0.46469173908452
155,37,18,9,50,34,0.529481,0.2298995723239,-0.47688987274637
155,37,18,9,50,41,0.54165062,0.23864991847565,-0.48614789922978
155,37,18,9,50,48,0.55101185,0.24953227176022,-0.4911801799946
155,37,18,9,50,55,0.5550558,0.25900238686346,-0.49085257076158
155,37,20,19,50,20,0.4288015,0.16746119412976,-0.39470679319448
155,37,20,19,50,27,0.4275892,0.15102127946662,-0.39999653308677
155,37,20,19,50,34,0.42824078,0.13056440732051,-0.40782079041939
155,37,20,19,50,41,0.43735816,0.10936618937968,-0.42341806080968
155,37,20,19,50,48,0.4541414,0.088062555402546,-0.44541218297296
155,37,20,19,50,55,0.47887951,0.07066744380302,-0.47335517210822
155,37,20,14,50,20,0.462825,0.18159362695553,-0.42569123839848
155,37,20,14,50,27,0.47183593,0.17157583949774,-0.43949683968094
155,37,20,14,50,34,0.48468704,0.16259349503909,-0.45652698694817
155,37,20,14,50,41,0.50455399,0.15865557360571,-0.47881671177338
155,37,20,14,50,48,0.52747028,0.1607996364641,-0.50211305481016
155,37,20,14,50,55,0.54894629,0.16937527867585,-0.52181589042721
155,37,20,9,50,20,0.48866788,0.21073588044975,-0.44087422778253
155,37,20,9,50,27,0.50091634,0.21003985764314,-0.45471337466595
155,37,20,9,50,34,0.51476028,0.21263448255176,-0.46871786966722
155,37,20,9,50,41,0.53058041,0.21999418974598,-0.48271401251584
155,37,20,9,50,48,0.54347393,0.23051033033207,-0.4920441481217
155,37,20,9,50,55,0.55119426,0.24106641182323,-0.49556954598688
140,40,16,19,30,20,0.26823672,0.11040455770525,-0.24354142248892
140,40,16,19,30,27,0.26861198,0.097047876804749,-0.24972546386795
140,40,16,19,30,34,0.27184537,0.082828935943372,-0.25836427212801
140,40,16,19,30,41,0.27873209,0.069401720497657,-0.26955731704591
140,40,16,19,30,48,0.28998312,0.053430177933586,-0.28480603339924
140,40,16,19,30,55,0.30535503,0.039381099019428,-0.30272087602875
140,40,16,14,30,20,0.29869699,0.16537171657129,-0.24662593065046
140,40,16,14,30,27,0.30268507,0.157717604837,-0.25643537570335
140,40,16,14,30,34,0.30997797,0.15165948871738,-0.26872178138249
140,40,16,14,30,41,0.31944295,0.14788485802033,-0.28177194193886
140,40,16,14,30,48,0.33261861,0.14485267859529,-0.29834028053528
140,40,16,14,30,55,0.3470893,0.14527028367904,-0.3143904661413
140,40,16,9,30,20,0.30991794,0.2076048553921,-0.22640665086755
140,40,16,9,30,27,0.31544332,0.20556693612849,-0.23586451630705
140,40,16,9,30,34,0.32250218,0.20435840628712,-0.24642243703521
140,40,16,9,30,41,0.33102832,0.20646047691607,-0.25597459745555
140,40,18,9,30,48,0.34135126,0.20908769558352,-0.26738871802326
140,40,18,9,30,55,0.35160876,0.21467280952858,-0.27627264485876
140,40,18,19,30,20,0.25292504,0.10217400533836,-0.23051331790813
140,40,18,19,30,27,0.25123813,0.087909878348758,-0.23466538189536
140,40,18,19,30,34,0.25235328,0.072444951415539,-0.24123065946871
140,40,18,19,30,41,0.25700088,0.056233565431362,-0.2504412896729
140,40,18,19,30,48,0.26632778,0.037150588918447,-0.26357463899905
140,40,18,19,30,55,0.28015396,0.018657447572809,-0.27949551323798
140,40,18,14,30,20,0.28633713,0.15517971679468,-0.23859421639068
140,40,18,14,30,27,0.28956758,0.14638232856063,-0.24805506732439
140,40,18,14,30,34,0.2956836,0.13831308954778,-0.25981412617129
140,40,18,14,30,41,0.30440331,0.13204421742129,-0.27301213895985
140,40,18,14,30,48,0.31727148,0.12619080405266,-0.29013316243054
140,40,18,14,30,55,0.33192426,0.12352087598475,-0.30736573256311
140,40,18,9,30,20,0.30070778,0.19854019499895,-0.22221884889497
140,40,18,9,30,27,0.30574709,0.19553876931382,-0.23172367957519
140,40,18,9,30,34,0.31273321,0.19313904229415,-0.24300115089244
140,40,18,9,30,41,0.32082833,0.19341264092938,-0.25331444689913
140,40,18,9,30,48,0.33196121,0.19592972240654,-0.26564288074879
140,40,18,9,30,55,0.34266442,0.19993852871926,-0.27625639370054
140,40,20,19,30,20,0.23657594,0.096572081922225,-0.2151627143027
140,40,20,19,30,27,0.23241271,0.08166927905488,-0.21694510782618
140,40,20,19,30,34,0.2303031,0.065026968282782,-0.22047803937814
140,40,20,19,30,41,0.23200202,0.04681229669728,-0.22695449434841
140,40,20,19,30,48,0.23779482,0.024823252274998,-0.2363960201394
140,40,20,19,30,55,0.2490286,0.0021146735509334,-0.24901274119114
140,40,20,14,30,20,0.27254452,0.14582350565726,-0.2282533647051
140,40,20,14,30,27,0.27419004,0.13553602063692,-0.23663073557103
140,40,20,14,30,34,0.27856074,0.12521572425154,-0.24740131087734
140,40,20,14,30,41,0.28584636,0.11610235550854,-0.26002297592149
140,40,20,14,30,48,0.29757933,0.10677570028378,-0.2768932848905
140,40,20,14,30,55,0.31283499,0.10050713915192,-0.29566206645109
140,40,20,9,30,20,0.29093608,0.19016165954293,-0.21663001764456
140,40,20,9,30,27,0.29457775,0.18456725425908,-0.22637430426394
140,40,20,9,30,34,0.30124025,0.18156455028162,-0.23750398125472
140,40,20,9,30,41,0.30889199,0.17965753738294,-0.2487315376504
140,40,20,9,30,48,0.3201223,0.18013833375625,-0.26244701533523
140,40,20,9,30,55,0.33166009,0.18284170449244,-0.27484027403738
145,40,16,19,30,20,0.34184807,0.10244380721176,-0.32613661198325
145,40,16,19,30,27,0.34268448,0.088518044198553,-0.33105208384801
145,40,16,19,30,34,0.34635412,0.073021210839299,-0.33856109152522
145,40,16,19,30,41,0.35405345,0.057265019898871,-0.34937185168911
145,40,16,19,30,48,0.36622073,0.039118127044225,-0.36406886491965
145,40,16,19,30,55,0.38304065,0.02229971788105,-0.38225627002512
145,40,16,14,30,20,0.38261527,0.14703961820353,-0.35317563326713
145,40,16,14,30,27,0.38969834,0.13962170910153,-0.36378836989301
145,40,16,14,30,34,0.39973426,0.13326836043141,-0.37684361851297
145,40,16,14,30,41,0.41198846,0.1294317874598,-0.39112173125201
145,40,16,14,30,48,0.42778712,0.12702745004539,-0.408492143284
145,40,16,14,30,55,0.44364355,0.1284968350342,-0.42462229788666
145,40,16,9,30,20,0.3988142,0.19144456620022,-0.34961403841793
145,40,16,9,30,27,0.40697994,0.19021308763724,-0.35958648624527
145,40,16,9,30,34,0.41674768,0.19092476849671,-0.37027196317014
145,40,16,9,30,41,0.42645079,0.19407901487828,-0.37958851764287
145,40,18,9,30,48,0.43744649,0.19875654988128,-0.389568870382
145,40,18,9,30,55,0.44635613,0.20499200563217,-0.39639962352502
145,40,18,19,30,20,0.32620873,0.099827171501472,-0.31055646430541
145,40,18,19,30,27,0.32462844,0.085397774432721,-0.31318823743246
145,40,18,19,30,34,0.32520791,0.069158908629364,-0.3177558538316
145,40,18,19,30,41,0.32943229,0.050533991900831,-0.32550633251711
145,40,18,19,30,48,0.33821841,0.028996468811622,-0.33690779627674
145,40,18,19,30,55,0.351726,0.0072366641703559,-0.35150892513122
145,40,18,14,30,20,0.36868407,0.13833826325894,-0.34170211114246
145,40,18,14,30,27,0.37427374,0.1290647345617,-0.35128759159912
145,40,18,14,30,34,0.38307662,0.1205974404791,-0.36358474983912
145,40,18,14,30,41,0.39459204,0.11337410571074,-0.37795073192894
145,40,18,14,30,48,0.41036464,0.1071908883521,-0.39611660511759
145,40,18,14,30,55,0.42742012,0.10512160644221,-0.41427624818272
145,40,18,9,30,20,0.38861495,0.18183019359878,-0.34322095679162
145,40,18,9,30,27,0.39646858,0.17898138191044,-0.35358178575313
145,40,18,9,30,34,0.40633546,0.17840665120937,-0.36492123026048
145,40,18,9,30,41,0.41626683,0.17962533947849,-0.37539154641362
145,40,18,9,30,48,0.42870712,0.18315996360616,-0.38751865296062
145,40,18,9,30,55,0.43879121,0.18863937340235,-0.39609804276928
145,40,20,19,30,20,0.31063065,0.10144179987692,-0.29359626963308
145,40,20,19,30,27,0.30631597,0.087100400857715,-0.29366215179751
145,40,20,19,30,34,0.30303738,0.070379379792508,-0.29473365432244
145,40,20,19,30,41,0.30300645,0.050475320517296,-0.29874150603328
145,40,20,19,30,48,0.30614907,0.026710567918811,-0.30491783842091
145,40,20,19,30,55,0.31446608,0.00067881581864695,-0.31432902721317
145,40,20,14,30,20,0.35300452,0.13210778025064,-0.32731857353641
145,40,20,14,30,27,0.35632115,0.12076227172988,-0.33521238220127
145,40,20,14,30,34,0.36270492,0.10941464820932,-0.34579936115305
145,40,20,14,30,41,0.3728002,0.098765988129052,-0.35947803365142
145,40,20,14,30,48,0.38757966,0.08798489399585,-0.37745702319841
145,40,20,14,30,55,0.40492143,0.080790553761561,-0.39675221988823
145,40,20,9,30,20,0.37668886,0.17249065261671,-0.33466619326154
145,40,20,9,30,27,0.38357886,0.16773016896578,-0.34478970958675
145,40,20,9,30,34,0.39301133,0.1647164625497,-0.35669487706206
145,40,20,9,30,41,0.40357191,0.16383267930417,-0.36872275241762
145,40,20,9,30,48,0.41701593,0.16510932792423,-0.38287490936077
145,40,20,9,30,55,0.42867275,0.16921435312216,-0.39381481350235
150,40,16,19,30,20,0.38829423,0.12361514597851,-0.36803992675977
150,40,16,19,30,27,0.38741481,0.10870469517739,-0.37180669880422
150,40,16,19,30,34,0.38961735,0.090860623284627,-0.37883192411566
150,40,16,19,30,41,0.39693044,0.072096872459369,-0.39027275537326
150,40,16,19,30,48,0.40820835,0.05120270229043,-0.40488600301213
150,40,16,19,30,55,0.4268656,0.031176746462984,-0.42551500186875
150,40,16,14,30,20,0.44470117,0.15957209449559,-0.41507252580911
150,40,16,14,30,27,0.45250371,0.15150599113348,-0.42636698262775
150,40,16,14,30,34,0.464201,0.14436003137806,-0.44114691083448
150,40,16,14,30,41,0.47867611,0.14070194253517,-0.45746555299666
150,40,16,14,30,48,0.49541089,0.13865123981138,-0.47550113848943
150,40,16,14,30,55,0.51332449,0.14096481024872,-0.49341717911394
150,40,16,9,30,20,0.47341114,0.2070702091792,-0.42572248085501
150,40,16,9,30,27,0.48280903,0.20656975391949,-0.43638659578497
150,40,16,9,30,34,0.49383024,0.20835063238472,-0.44772260079717
150,40,16,9,30,41,0.50413067,0.21243859922881,-0.45717706263538
150,40,18,9,30,48,0.51462184,0.21793755375855,-0.46618266754838
150,40,18,9,30,55,0.52294201,0.22434806060947,-0.47235695651387
150,40,18,19,30,20,0.37303895,0.12637808825207,-0.35091130551674
150,40,18,19,30,27,0.36912056,0.11142691958648,-0.35184358384478
150,40,18,19,30,34,0.36700514,0.093156780686443,-0.35493949721612
150,40,18,19,30,41,0.36882579,0.07144560574642,-0.36179705592579
150,40,18,19,30,48,0.37461929,0.047033532554932,-0.37159202828744
150,40,18,19,30,55,0.38821587,0.021004621314789,-0.38751273895458
150,40,18,14,30,20,0.42824381,0.15253816954765,-0.40014048507237
150,40,18,14,30,27,0.43405372,0.14207978272339,-0.41011982839493
150,40,18,14,30,34,0.44396157,0.13206321847154,-0.42382991934249
150,40,18,14,30,41,0.4574168,0.12386686430115,-0.44026503317467
150,40,18,14,30,48,0.47431079,0.11745327987663,-0.4594242839251
150,40,18,14,30,55,0.49416544,0.11568370362783,-0.48024041376671
150,40,18,9,30,20,0.46139647,0.19650131843247,-0.41746096678124
150,40,18,9,30,27,0.47034617,0.19403278614197,-0.42845838265096
150,40,18,9,30,34,0.48189279,0.19417039597719,-0.44103910600923
150,40,18,9,30,41,0.49331055,0.1963835351311,-0.45252476298097
150,40,18,9,30,48,0.50523652,0.20070175941251,-0.46364128471305
150,40,18,9,30,55,0.51584062,0.20696187115315,-0.47247219111817
150,40,20,19,30,20,0.36013812,0.13463354126465,-0.33393847630133
150,40,20,19,30,27,0.35331573,0.120483379295,-0.33206204277693
150,40,20,19,30,34,0.34622633,0.10265777763975,-0.33060176981254
150,40,20,19,30,41,0.34222774,0.08036678227319,-0.33261708146151
150,40,20,19,30,48,0.34017398,0.05396098611442,-0.33583113100076
150,40,20,19,30,55,0.34502203,0.023680284913978,-0.34414996969336
150,40,20,14,30,20,0.41033192,0.14925134502796,-0.38220464104165
150,40,20,14,30,27,0.41315815,0.13677333291853,-0.38983886040437
150,40,20,14,30,34,0.41955872,0.1232289890322,-0.40102320189888
150,40,20,14,30,41,0.4307499,0.11035782594179,-0.4163229439462
150,40,20,14,30,48,0.44626177,0.098122879392605,-0.43524326234723
150,40,20,14,30,55,0.46667944,0.089904725558727,-0.45774821758388
150,40,20,9,30,20,0.44712341,0.18701396316272,-0.40613430085548
150,40,20,9,30,27,0.45512539,0.182103054267,-0.4171057057881
150,40,20,9,30,34,0.46636499,0.17919858021592,-0.43055759636023
150,40,20,9,30,41,0.47859111,0.1788924636178,-0.44388541947795
150,40,20,9,30,48,0.49236286,0.1810176520119,-0.45784894865543
150,40,20,9,30,55,0.50539113,0.18600640509044,-0.46986706747689
155,40,16,19,30,20,0.40965334,0.14571480873193,-0.3828263933169
155,40,16,19,30,27,0.40716484,0.12866956991766,-0.38627993838562
155,40,16,19,30,34,0.40794822,0.10898197922227,-0.39310808247457
155,40,16,19,30,41,0.41513474,0.08726401559947,-0.40583967245404
155,40,16,19,30,48,0.42670939,0.063611633045508,-0.42188775230175
155,40,16,19,30,55,0.44612411,0.041486605670693,-0.44402362416462
155,40,16,14,30,20,0.48015489,0.17524393948409,-0.44699825646827
155,40,16,14,30,27,0.48918657,0.16628178106971,-0.46001073470749
155,40,16,14,30,34,0.50191423,0.15902978266743,-0.47597639932155
155,40,16,14,30,41,0.51875363,0.15582542222485,-0.49466649870428
155,40,16,14,30,48,0.53721231,0.1546282919818,-0.51426922396174
155,40,16,14,30,55,0.55559552,0.15797483085384,-0.53236794324989
155,40,16,9,30,20,0.52150194,0.22723578163153,-0.46936990147405
155,40,16,9,30,27,0.53209536,0.22750655144968,-0.4809698509722
155,40,16,9,30,34,0.54342696,0.23006575518492,-0.49227104968308
155,40,16,9,30,41,0.55470745,0.23549056226461,-0.50216792923811
155,40,18,9,30,48,0.56504749,0.24162708830504,-0.51069152916702
155,40,18,9,30,55,0.57250638,0.24816513564707,-0.51582974607012
155,40,18,19,30,20,0.39537679,0.15362203272668,-0.3642575758324
155,40,18,19,30,27,0.38915415,0.13700286569574,-0.36421151932073
155,40,18,19,30,34,0.3841813,0.11691585038964,-0.36594830525422
155,40,18,19,30,41,0.38404435,0.091938580498699,-0.3728728260143
155,40,18,19,30,48,0.38798261,0.064080722375847,-0.38264648672462
155,40,18,19,30,55,0.40071004,0.034622508757364,-0.39916440619583
155,40,18,14,30,20,0.46110789,0.16948489133032,-0.42879787187538
155,40,18,14,30,27,0.467505,0.15764236732806,-0.44008638776217
155,40,18,14,30,34,0.47789508,0.14670189542841,-0.45476404489488
155,40,18,14,30,41,0.49365054,0.13791990934873,-0.47389004383208
155,40,18,14,30,48,0.51263132,0.13166172399271,-0.495249597049
155,40,18,14,30,55,0.53378917,0.130561376666,-0.51727133759596
155,40,18,9,30,20,0.50770228,0.21577513936423,-0.45954853701016
155,40,18,9,30,27,0.51814821,0.21386496185479,-0.47191971769043
155,40,18,9,30,34,0.53031113,0.21473611324096,-0.48483708778817
155,40,18,9,30,41,0.5429666,0.21809174877128,-0.49716172751398
155,40,18,9,30,48,0.55534539,0.22337779486109,-0.50833425929506
155,40,18,9,30,55,0.56517181,0.22998966624433,-0.51613778414261
155,40,20,19,30,20,0.38615295,0.16762468152422,-0.34777823543225
155,40,20,19,30,27,0.37630134,0.15258166023464,-0.34392270445981
155,40,20,19,30,34,0.36585275,0.13364370880184,-0.34054776431576
155,40,20,19,30,41,0.35788249,0.10840768226553,-0.34106585972632
155,40,20,19,30,48,0.3516698,0.079060442937716,-0.34266701886676
155,40,20,19,30,55,0.35254505,0.044908068438389,-0.34967277948875
155,40,20,14,30,20,0.44100407,0.16903478490535,-0.40728845387151
155,40,20,14,30,27,0.44332155,0.15463517988456,-0.41544782430166
155,40,20,14,30,34,0.44923734,0.13944278953973,-0.42701369078686
155,40,20,14,30,41,0.46203335,0.12475283825441,-0.44481118169058
155,40,20,14,30,48,0.47920931,0.11136738156142,-0.46596052106075
155,40,20,14,30,55,0.50143304,0.10280850568591,-0.49052165487607
155,40,20,9,30,20,0.49073578,0.20567143080074,-0.44554010032188
155,40,20,9,30,27,0.50017754,0.20067503928467,-0.45812826959259
155,40,20,9,30,34,0.51215685,0.19811631906319,-0.47223881254663
155,40,20,9,30,41,0.52629289,0.19874138455237,-0.48724642235647
155,40,20,9,30,48,0.54105832,0.20190606081946,-0.50185360056666
155,40,20,9,30,55,0.55395946,0.20760356695184,-0.51343035851405
140,40,16,19,40,20,0.23362433,0.092205948414274,-0.21326347337367
140,40,16,19,40,27,0.2334728,0.075151039530002,-0.22002128770463
140,40,16,19,40,34,0.23779165,0.056621546361862,-0.23033797620927
140,40,16,19,40,41,0.24773696,0.038676830498829,-0.24438809315196
140,40,16,19,40,48,0.262835,0.019094058973865,-0.26204285347546
140,40,16,19,40,55,0.28475257,0.0011934880861937,-0.2847486724491
140,40,16,14,40,20,0.26906403,0.13774756033582,-0.22869610424141
140,40,16,14,40,27,0.27562375,0.12717976295927,-0.24262618911472
140,40,16,14,40,34,0.28638935,0.11767952009516,-0.25967379993316
140,40,16,14,40,41,0.30245773,0.11248546710433,-0.27980813410374
140,40,16,14,40,48,0.32292939,0.10901598746869,-0.30340167088644
140,40,16,14,40,55,0.34570116,0.11092267031512,-0.32709867865049
140,40,16,9,40,20,0.28962162,0.18284760120517,-0.22079080559013
140,40,16,9,40,27,0.29889668,0.17971582248079,-0.23566898172049
140,40,16,9,40,34,0.31175136,0.17939866954244,-0.25240650353219
140,40,16,9,40,41,0.32709551,0.18376882452717,-0.26856434600367
140,40,18,9,40,48,0.34512399,0.19115425487237,-0.2857864713242
140,40,18,9,40,55,0.36270738,0.2024362351014,-0.29971155998885
140,40,18,19,40,20,0.21909745,0.088571693149069,-0.19892026075692
140,40,18,19,40,27,0.21614175,0.070895815357953,-0.20308685859041
140,40,18,19,40,34,0.21703681,0.051204801338292,-0.21024450257506
140,40,18,19,40,41,0.22302803,0.030971897642565,-0.22052453929821
140,40,18,19,40,48,0.2358393,0.007950315740158,-0.23563712453148
140,40,18,19,40,55,0.25460729,-0.01445538112858,-0.25419583795174
140,40,18,14,40,20,0.25500869,0.12986622165133,-0.21694846363867
140,40,18,14,40,27,0.25932032,0.11738852944048,-0.22926367709874
140,40,18,14,40,34,0.26831987,0.10549057129383,-0.24529435358176
140,40,18,14,40,41,0.28199608,0.096134500076226,-0.26414064634405
140,40,18,14,40,48,0.30187231,0.088685854671495,-0.2880199134696
140,40,18,14,40,55,0.32497609,0.085794116051118,-0.31318635893982
140,40,18,9,40,20,0.2779014,0.17363912437198,-0.21306696730369
140,40,18,9,40,27,0.28578278,0.16845440204267,-0.22761728102932
140,40,18,9,40,34,0.29787697,0.16605784561104,-0.24472130593214
140,40,18,9,40,41,0.31263507,0.16742716778387,-0.26201132492562
140,40,18,9,40,48,0.33103769,0.172253211109,-0.2811908543589
140,40,18,9,40,55,0.35006937,0.1820030950451,-0.29790620931865
140,40,20,19,40,20,0.20515694,0.089061347960704,-0.18315285477472
140,40,20,19,40,27,0.19886404,0.071326724410547,-0.18432524922406
140,40,20,19,40,34,0.19541614,0.051058854499345,-0.1877887910753
140,40,20,19,40,41,0.19738782,0.029124111513074,-0.19483054315544
140,40,20,19,40,48,0.2048389,0.004143507773747,-0.20470858129691
140,40,20,19,40,55,0.21944667,-0.022059000380671,-0.21833240874953
140,40,20,14,40,20,0.2405241,0.12487109735434,-0.20290496930588
140,40,20,14,40,27,0.24148524,0.11030102583976,-0.21266751647505
140,40,20,14,40,34,0.24721003,0.095635315809864,-0.22640752563838
140,40,20,14,40,41,0.25801734,0.082589739905049,-0.24337951092522
140,40,20,14,40,48,0.27545541,0.070064016222968,-0.26582056580015
140,40,20,14,40,55,0.29798536,0.061610340982579,-0.29129904573305
140,40,20,9,40,20,0.264704,0.16512551700511,-0.20272369798375
140,40,20,9,40,27,0.27060202,0.15766775488365,-0.2164709363172
140,40,20,9,40,34,0.28084594,0.15219580272515,-0.2333060838024
140,40,20,9,40,41,0.29486788,0.15054943533382,-0.25145139879038
140,40,20,9,40,48,0.31373659,0.15264667563646,-0.2726236365699
140,40,20,9,40,55,0.33370345,0.15927088261872,-0.29219517871311
145,40,16,19,40,20,0.3211383,0.091733462152238,-0.30775661425124
145,40,16,19,40,27,0.32151096,0.075493020418529,-0.31252198127658
145,40,16,19,40,34,0.32556402,0.057281413951674,-0.32047857837091
145,40,16,19,40,41,0.33508129,0.038322498299846,-0.33285314748066
145,40,16,19,40,48,0.35018737,0.017294740313926,-0.34966461865613
145,40,16,19,40,55,0.37045535,-0.0019659118567107,-0.37022304120345
145,40,16,14,40,20,0.36388421,0.12694710228796,-0.34096552753769
145,40,16,14,40,27,0.3726256,0.11685005595508,-0.35380221266252
145,40,16,14,40,34,0.38642203,0.10861162664377,-0.37083928378822
145,40,16,14,40,41,0.40382435,0.10401448116833,-0.39019783965473
145,40,16,14,40,48,0.42589632,0.10225335590859,-0.41341465887344
145,40,16,14,40,55,0.44776924,0.10636112588827,-0.43488517323808
145,40,16,9,40,20,0.38718239,0.17199639246137,-0.34668068477349
145,40,16,9,40,27,0.39879625,0.17072973465935,-0.3602599313743
145,40,16,9,40,34,0.41356812,0.17278247066769,-0.37565834368849
145,40,16,9,40,41,0.42843503,0.17935648644315,-0.38902960652515
145,40,18,9,40,48,0.44467994,0.18843644408456,-0.40274909671013
145,40,18,9,40,55,0.4572997,0.20069433571617,-0.41088028945741
145,40,18,19,40,20,0.30662371,0.092309915582774,-0.29239811788522
145,40,18,19,40,27,0.3043594,0.076022632175783,-0.29471114649122
145,40,18,19,40,34,0.3045921,0.057207801963939,-0.2991628618771
145,40,18,19,40,41,0.3088502,0.036057232034264,-0.30671401441873
145,40,18,19,40,48,0.31923051,0.012183566763978,-0.31891781991417
145,40,18,19,40,55,0.33515313,-0.012302943686843,-0.33472756812956
145,40,18,14,40,20,0.34838513,0.12044770684545,-0.32684877153624
145,40,18,14,40,27,0.3549907,0.10858857898579,-0.33794891062821
